iso,name,longitude,latitude,metric,size,label_l,label_r
BGR,Bulgaria,25.251739122561908,42.82043677302438,dollar,786060000.0000001,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">USD 786 million</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. Germany - USD 211 million (27%)<p style=""margin-top: 0; margin-bottom: 2px;"">2. Turkey - USD 173 million (22%)<p style=""margin-top: 0; margin-bottom: 2px;"">3. Spain - USD 91 million (12%)"
BGR,Bulgaria,25.251739122561908,42.82043677302438,pgdp,0.009353236976091217,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">0.6% of GDP</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. Germany (27% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">2. Turkey (22% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">3. Spain (12% of total)</p>"
BHR,Bahrain,50.540695402276775,26.04798501537066,dollar,NA,NA,NA
BHR,Bahrain,50.540695402276775,26.04798501537066,pgdp,NA,NA,NA
BHS,"Bahamas, The",-78.07275370060313,24.72162633646784,dollar,NA,NA,NA
BHS,"Bahamas, The",-78.07275370060313,24.72162633646784,pgdp,NA,NA,NA
BIH,Bosnia and Herzegovina,17.83467240787538,44.14415356126429,dollar,2374467959.4508553,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">USD 2 billion</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. Croatia - USD 519 million (22%)<p style=""margin-top: 0; margin-bottom: 2px;"">2. Serbia - USD 441 million (19%)<p style=""margin-top: 0; margin-bottom: 2px;"">3. Germany - USD 327 million (14%)"
BIH,Bosnia and Herzegovina,17.83467240787538,44.14415356126429,pgdp,0.10040216936119287,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">5% of GDP</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. Croatia (22% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">2. Serbia (19% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">3. Germany (14% of total)</p>"
BLR,Belarus,27.964252054715104,53.46791374543163,dollar,1136746555.66,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">USD 1 billion</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. Russian Federation - USD 578 million (51%)<p style=""margin-top: 0; margin-bottom: 2px;"">2. Ukraine - USD 180 million (16%)<p style=""margin-top: 0; margin-bottom: 2px;"">3. Poland - USD 77 million (7%)"
BLR,Belarus,27.964252054715104,53.46791374543163,pgdp,0.01631527802729634,"<p style=""margin-top: 0; margin-bottom: 5px;"">Remittances received:</p><p style=""margin-top: 0; margin-bottom: 5px;"">1% of GDP</p>","<p style=""margin-top: 0; margin-bottom: 5px;"">Top senders:</p><p style=""margin-top: 0; margin-bottom: 2px;"">1. Russian Federation (51% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">2. Ukraine (16% of total)</p><p style=""margin-top: 0; margin-bottom: 2px;"">3. Poland (7% of total)</p>"
