id,country,lon,lat,v
499,Montenegro,19.2950508715675,42.7369483521045,3726553.930000003
500,Montserrat,-62.1869328125625,16.7353633914603,17145.16699999999
504,Morocco,-8.81721258725081,28.6875981349793,47978242.237999976
508,Mozambique,35.2085770312901,-17.5252303094887,14982743.896000016
512,Oman,55.841088119829,20.7242833183209,31214394.15300001
516,Namibia,18.1645134584526,-21.9085816328147,5988757.045999993
520,Nauru,166.929376331391,-0.522102144066899,64256.48599999999
524,Nepal,84.1338898313567,28.3009206997556,9858683.38900002
528,Netherlands,5.55413642612848,52.1340541289238,456245191.17800045
531,Curaçao,-68.9693976859904,12.1999966479398,1028984.8969999991
533,Aruba,-69.9756401428404,12.5156257229928,995853.5879999988
534,Saint Maarten,-63.068831359153,18.0394260846307,953366.8080000005
535,Bonaire,-68.2935044595876,12.1808449824403,723626.8000000003
540,New Caledonia,165.507670404386,-21.3300337266082,2273809.497
548,Vanuatu,166.849127356697,-15.1891321216993,377008.68799999985
554,New Zealand,170.690355414286,-43.8276543254442,37750216.21299999
558,Nicaragua,-85.016088327669,12.8935666319305,8968799.862000005
562,Niger,8.86863247002646,17.0810539240729,1550685.370999999
566,Nigeria,8.14771484525619,9.61029352034213,51403302.57500006
570,Niue,-169.86878106699,-19.0523092168039,17643.162
574,Norfolk Island,167.952595974833,-29.0376544450462,30645.175000000014
579,Norway,16.6702592723908,64.9777588294774,63813049.63200001
580,Northern Mariana Islands,145.741197372031,15.1780635164321,130721.40000000005
583,Micronesia,158.229189944452,6.87894481292554,114439.78599999998
584,Marshall Isds,168.72016025351,7.30792990099434,6816910.115999997
585,Palau,134.57965086721,7.53477585254739,156025.87900000007
586,Pakistan,69.0883509076965,30.1161883714108,42478157.689999975
591,Panama,-80.1442876148279,8.43953674957689,36528808.587
598,Papua New Guinea,144.834894299469,-7.15691281915213,4998883.299
600,Paraguay,-58.3890635742865,-23.4219055925942,13308921.49500002
604,Peru,-74.1141619678188,-8.52271798424029,38595908.61999999
608,Philippines,121.822089414167,15.5865422510942,114932440.04100007
612,Pitcairn,-128.314984862758,-24.3661217475654,6376.758000000001
616,Poland,19.4357327923446,52.0684805569247,242704081.1610001
620,Portugal,-7.933662183874,39.6752921470213,88444625.91200002
624,Guinea-Bissau,-14.9801867569108,11.9800753248205,500801.8009999998
626,Timor-Leste,125.950240495626,-8.80989463060196,948717.6849999998
634,Qatar,51.197949187432,25.3185284864253,26790981.379999995
642,Romania,25.0941582015632,45.8245489439758,88623240.78599994
643,Russian Federation,98.6704990698032,59.0394342141061,163288127.13799986
646,Rwanda,29.919439681764,-2.01468746004715,1773899.997
652,Saint Barthélemy,-62.8305161000515,17.9056169124173,34310.41199999999
654,Saint Helena,-5.7173916208131,-15.9629633183403,61883.915000000015
659,Saint Kitts and Nevis,-62.7456038589578,17.3147362995877,261809.7870000002
660,Anguilla,-63.060083437718,18.222874004219,219076.54900000006
662,Saint Lucia,-60.9689510935251,13.8957491851299,799398.3720000016
666,Saint Pierre and Miquelon,-56.3246535343755,46.9515391361519,59557.838
670,Saint Vincent and the Grenadines,-61.193766354393,13.2548081229706,439740.98499999987
674,San Marino,12.4612783495817,43.9428207290978,307722.9539999999
678,Sao Tome and Principe,6.6061587968576,0.227447042947937,108896.87699999986
682,Saudi Arabia,44.6009581782256,24.1360381447578,126126365.58999997
686,Senegal,-14.6108753683523,14.2288614917634,11929193.670000015
688,Serbia,20.8567744439574,44.0267987013196,23502562.93499999
690,Seychelles,55.4725078959552,-4.66000231882274,744636.6780000001
694,Sierra Leone,-11.7865669573111,8.56133038475058,1466871.982
699,India,81.1730040853018,23.5863005677467,412609654.19099987
702,Singapore,103.81025757634,1.35282518900063,290357871.73
703,Slovakia,19.5810153624909,48.6980839052048,82039992.39599995
704,Viet Nam,105.913388327587,16.5173471708393,240724040.7579999
705,Slovenia,14.8906368999737,46.137592295645,44409170.252000004
706,Somalia,45.4003786724397,6.52453457310392,4688122.779
710,South Africa,24.7525274648908,-28.5536193067973,63414144.04700008
716,Zimbabwe,29.7178296407208,-18.9270012198147,7709628.903000011
724,Spain,-3.65162514099569,40.3650083366838,285015608.4839999
728,South Sudan,30.3851856901788,7.65778204176329,1521234.1819999989
729,Sudan,29.951458283594,15.6706023098425,5431217.990999999
740,Suriname,-55.8555143115612,4.09872359592017,1288674.455
748,Eswatini,31.510685746082,-26.5625409356087,1915411.324000001
752,Sweden,17.0624319880049,62.7342098610844,127693600.53200005
757,Switzerland,8.28692879489528,46.7367812868493,227714953.14400017
760,Syria,38.5117323139514,35.0975110605831,3598157.1740000034
762,Tajikistan,70.9421528106569,38.5693313838297,6146914.606999992
764,Thailand,101.086751162145,13.6622278474553,190130099.12600014
768,Togo,0.899085757110968,8.66074303771781,10976234.766000006
772,Tokelau,-171.852659507227,-9.19517476725654,9514.966
776,Tonga,-175.204158785112,-21.1592721282385,259078.44900000008
780,Trinidad and Tobago,-61.3723657997624,10.415515638298,3974270.9659999977
784,United Arab Emirates,54.2792052578958,24.1825029230913,202524045.4139998
788,Tunisia,9.65587551697984,34.0863617956572,18870294.053999998
792,Türkiye,35.568867640766904,38.9320736312339,197350310.50400004
795,Turkmenistan,58.4577357627054,39.0606911800142,4203335.390000001
796,Turks and Caicos Islands,-71.740589468115,21.7998654274837,444442.75300000014
798,Tuvalu,179.217833977593,-8.51470150644722,96627.462
800,Uganda,32.3437176846312,1.28217292184162,8168229.821000008
804,Ukraine,31.2737720844263,48.6575325155637,35857569.616
807,North Macedonia,21.7099892387277,41.5940289014311,8707222.876
818,Egypt,30.2401354350123,26.6051703445062,51599531.6
826,United Kingdom,-2.85294390932925,53.9784473508021,435288386.37799984
834,United Rep. of Tanzania,34.8183220606038,-6.35579444004114,16385638.982
842,USA,-96.3316166082964,38.8208089190304,2085099398.236998
854,Burkina Faso,-1.69328162118423,12.1087090363127,3707714.6680000015
858,Uruguay,-56.0191952345808,-32.7819504383109,10618877.943999995
860,Uzbekistan,63.8548297593985,41.4879065244633,30523502.63300001
862,Venezuela,-66.3649213598513,7.1483247605071,8861543.071000012
876,Wallis and Futuna Isds,-178.127355557771,-14.2834423078266,50945.42899999994
882,Samoa,-172.441076557401,-13.6342529532746,441080.4739999999
887,Yemen,47.4681579320638,16.0013926163074,9467366.916999996
894,Zambia,27.7552136343089,-13.1628329531862,7814126.6209999975
